"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 12, 2017","17.64","17.90","18.19","17.22","182.53K","-0.92%"
"Apr 11, 2017","17.80","18.04","18.56","17.00","276.22K","-1.12%"
"Apr 10, 2017","18.00","17.66","18.55","16.40","376.02K","0.42%"
"Apr 07, 2017","17.93","17.01","18.80","16.26","469.50K","-0.50%"
"Apr 06, 2017","18.02","20.80","21.00","14.65","1.47M","-12.54%"
"Apr 05, 2017","20.60","23.60","23.80","20.40","769.34K","-11.21%"
"Apr 04, 2017","23.20","24.80","24.80","23.20","310.58K","-4.92%"
"Apr 03, 2017","24.40","25.80","25.80","24.40","193.41K","-4.69%"
"Mar 31, 2017","25.60","25.20","25.80","25.00","107.58K","1.59%"
"Mar 30, 2017","25.20","25.80","26.00","25.20","99.44K","-1.56%"
"Mar 29, 2017","25.60","26.00","26.20","25.30","193.82K","-0.78%"
"Mar 28, 2017","25.80","26.00","26.60","25.60","129.63K","-0.77%"
"Mar 27, 2017","26.00","24.80","26.00","24.60","191.62K","3.17%"
"Mar 24, 2017","25.20","25.60","25.80","25.00","106.81K","-0.79%"
"Mar 23, 2017","25.40","25.20","26.00","24.80","207.11K","2.42%"
"Mar 22, 2017","24.80","24.40","25.60","24.40","275.37K","1.64%"
"Mar 21, 2017","24.40","26.60","27.00","24.40","466.68K","-7.58%"
"Mar 20, 2017","26.40","26.80","27.00","26.40","150.22K","-1.49%"
"Mar 17, 2017","26.80","27.00","27.60","26.60","872.77K","-2.90%"
"Mar 16, 2017","27.60","28.00","28.00","27.60","129.34K","-0.72%"
"Mar 15, 2017","27.80","28.00","28.20","27.40","289.96K","0.72%"
"Mar 14, 2017","27.60","28.60","29.00","27.60","287.89K","-4.17%"
"Mar 13, 2017","28.80","29.00","29.10","28.20","153.18K","-1.37%"
"Mar 10, 2017","29.20","29.40","29.60","28.80","177.01K","0.00%"
"Mar 09, 2017","29.20","29.00","29.60","29.00","168.52K","0.69%"
"Mar 08, 2017","29.00","28.40","30.00","28.40","284.40K","2.11%"
"Mar 07, 2017","28.40","29.20","29.60","28.40","209.27K","-3.40%"
"Mar 06, 2017","29.40","30.00","31.00","28.80","319.93K","0.00%"
"Mar 03, 2017","29.40","28.60","29.60","28.60","171.53K","2.80%"
"Mar 02, 2017","28.60","30.40","30.60","28.60","286.07K","-4.67%"
"Mar 01, 2017","30.00","30.60","30.80","29.20","351.53K","-0.66%"
"Feb 28, 2017","30.20","30.00","31.60","29.00","536.58K","-7.36%"
"Feb 27, 2017","32.60","28.20","32.60","28.00","490.67K","18.12%"
"Feb 24, 2017","27.60","28.00","29.40","27.60","291.05K","0.00%"
"Feb 23, 2017","27.60","28.80","29.20","27.40","180.67K","-3.50%"
"Feb 22, 2017","28.60","29.60","30.80","28.60","228.18K","-1.38%"
"Feb 21, 2017","29.00","30.80","31.00","29.00","239.23K","-3.97%"
"Feb 17, 2017","30.20","31.00","31.20","29.80","381.85K","-3.21%"
"Feb 16, 2017","31.20","33.60","35.60","29.60","1.07M","-3.70%"
"Feb 15, 2017","32.40","28.40","34.60","28.20","1.57M","14.08%"
"Feb 14, 2017","28.40","27.40","28.40","27.20","252.54K","3.65%"
"Feb 13, 2017","27.40","27.60","28.40","26.80","265.75K","2.24%"
"Feb 10, 2017","26.80","26.60","27.40","26.20","301.73K","1.52%"
"Feb 09, 2017","26.40","25.80","26.60","25.80","145.84K","0.76%"
"Feb 08, 2017","26.20","25.80","26.60","25.60","174.30K","0.00%"
"Feb 07, 2017","26.20","26.60","26.80","25.80","157.19K","-1.50%"
"Feb 06, 2017","26.60","26.60","27.00","26.00","135.37K","0.00%"
"Feb 03, 2017","26.60","26.00","26.60","25.60","158.98K","3.91%"
"Feb 02, 2017","25.60","26.20","26.60","25.60","189.72K","-1.54%"
"Feb 01, 2017","26.00","26.00","26.40","25.80","166.50K","-0.76%"
"Jan 31, 2017","26.20","25.80","26.60","25.00","358.76K","2.34%"
"Jan 30, 2017","25.60","26.40","26.60","25.40","225.23K","-3.76%"
"Jan 27, 2017","26.60","27.00","27.00","26.00","184.15K","0.76%"
"Jan 26, 2017","26.40","27.40","27.40","26.00","183.99K","-2.94%"
"Jan 25, 2017","27.20","26.80","27.40","26.40","272.30K","0.74%"
"Jan 24, 2017","27.00","27.40","27.40","26.20","295.40K","0.00%"
"Jan 23, 2017","27.00","27.00","27.80","26.60","264.82K","0.00%"
"Jan 20, 2017","27.00","27.60","28.00","26.80","212.32K","-1.46%"
"Jan 19, 2017","27.40","28.20","28.40","27.00","192.22K","-3.52%"
"Jan 18, 2017","28.40","28.20","28.80","27.20","256.25K","3.65%"
"Jan 17, 2017","27.40","28.60","29.20","27.40","242.89K","-4.20%"
"Jan 13, 2017","28.60","28.80","29.40","28.20","358.57K","-1.38%"
"Jan 12, 2017","29.00","27.00","29.20","26.20","498.55K","7.41%"
"Jan 11, 2017","27.00","29.00","29.40","27.00","518.89K","-5.59%"
"Jan 10, 2017","28.60","28.60","29.40","28.00","388.88K","0.70%"
"Jan 09, 2017","28.40","27.80","29.00","27.20","394.16K","3.65%"
"Jan 06, 2017","27.40","26.40","27.80","26.40","309.01K","3.79%"
"Jan 05, 2017","26.40","26.80","26.80","26.00","263.60K","0.76%"
"Jan 04, 2017","26.20","25.60","26.40","25.40","323.81K","3.15%"
"Jan 03, 2017","25.40","25.60","26.40","24.00","414.51K","0.79%"
"Dec 30, 2016","25.20","25.80","26.20","25.20","319.09K","-2.33%"
"Dec 29, 2016","25.80","26.00","26.40","25.20","298.89K","-0.77%"
"Dec 28, 2016","26.00","26.40","26.60","26.00","252.31K","-1.52%"
"Dec 27, 2016","26.40","27.60","28.00","26.40","218.76K","-5.04%"
"Dec 23, 2016","27.80","26.80","27.80","26.40","220.94K","5.30%"
"Dec 22, 2016","26.40","27.20","27.60","26.40","301.65K","-4.35%"
"Dec 21, 2016","27.60","28.40","28.80","27.60","192.44K","-2.82%"
"Dec 20, 2016","28.40","28.20","29.20","27.80","245.70K","1.43%"
"Dec 19, 2016","28.00","27.60","29.40","27.40","345.08K","0.00%"
"Dec 16, 2016","28.00","28.00","28.60","26.80","1.04M","0.00%"
"Dec 15, 2016","28.00","25.80","28.00","25.60","363.21K","8.53%"
"Dec 14, 2016","25.80","26.40","27.00","25.60","214.74K","-3.73%"
"Dec 13, 2016","26.80","27.00","27.40","26.00","310.09K","-0.74%"
"Dec 12, 2016","27.00","29.00","29.20","26.80","310.03K","-7.53%"
"Dec 09, 2016","29.20","29.60","30.80","28.20","727.53K","2.10%"
"Dec 08, 2016","28.60","26.80","28.80","26.78","333.13K","7.52%"
"Dec 07, 2016","26.60","29.60","29.80","26.60","526.85K","-8.90%"
"Dec 06, 2016","29.20","26.00","29.60","25.20","724.68K","13.18%"
"Dec 05, 2016","25.80","24.80","25.80","24.80","248.00K","4.03%"
"Dec 02, 2016","24.80","23.60","25.20","23.40","239.74K","5.08%"
"Dec 01, 2016","23.60","24.40","24.80","23.60","422.50K","-2.48%"
"Nov 30, 2016","24.20","25.80","25.80","24.20","292.37K","-4.72%"
"Nov 29, 2016","25.40","25.40","25.80","25.00","601.55K","-0.78%"
"Nov 28, 2016","25.60","26.40","26.40","25.60","203.45K","-2.29%"
"Nov 25, 2016","26.20","25.60","26.40","25.20","181.41K","1.55%"
"Nov 23, 2016","25.80","25.20","25.80","24.40","303.54K","2.38%"
"Nov 22, 2016","25.20","26.40","26.40","25.20","307.46K","-3.08%"
"Nov 21, 2016","26.00","26.20","26.40","25.80","291.22K","0.78%"
"Nov 18, 2016","25.80","26.40","27.00","25.60","320.33K","-1.53%"
"Nov 17, 2016","26.20","26.60","26.80","25.20","488.39K","1.55%"
"Nov 16, 2016","25.80","26.20","27.40","25.80","536.47K","-5.15%"
"Nov 15, 2016","27.20","27.40","27.60","26.00","359.05K","0.74%"
"Nov 14, 2016","27.00","28.60","29.00","26.40","547.24K","-2.88%"
"Nov 11, 2016","27.80","28.40","28.60","27.00","621.40K","-0.71%"
"Nov 10, 2016","28.00","29.40","30.60","26.40","1.14M","-17.65%"
"Nov 09, 2016","34.00","28.80","34.00","28.80","846.74K","17.24%"
"Nov 08, 2016","29.00","29.80","30.00","28.20","263.26K","-1.36%"
"Nov 07, 2016","29.40","30.00","30.80","29.00","505.49K","1.38%"
"Nov 04, 2016","29.00","25.00","30.40","25.00","780.09K","18.85%"
"Nov 03, 2016","24.40","27.00","27.20","24.40","565.07K","-8.96%"
"Nov 02, 2016","26.80","29.00","29.20","26.80","348.51K","-7.27%"
"Nov 01, 2016","28.90","30.20","30.50","28.40","480.34K","-4.93%"
"Oct 31, 2016","30.40","29.00","31.31","28.40","302.35K","5.56%"
"Oct 28, 2016","28.80","30.20","30.40","28.40","478.96K","-4.64%"
"Oct 27, 2016","30.20","32.20","33.00","29.80","400.01K","-5.62%"
"Oct 26, 2016","32.00","31.00","33.40","31.00","334.65K","3.23%"
"Oct 25, 2016","31.00","31.20","31.80","30.60","232.78K","-1.90%"
"Oct 24, 2016","31.60","31.00","32.40","30.40","312.29K","3.95%"
"Oct 21, 2016","30.40","32.00","32.00","30.20","563.81K","-3.18%"
"Oct 20, 2016","31.40","31.20","32.40","31.20","306.46K","-1.26%"
"Oct 19, 2016","31.80","32.00","32.30","31.00","225.82K","0.00%"
"Oct 18, 2016","31.80","30.00","32.60","30.00","367.68K","3.92%"
"Oct 17, 2016","30.60","30.80","31.60","30.00","397.80K","-1.92%"
"Oct 14, 2016","31.20","33.20","33.40","31.00","468.50K","-4.29%"
"Oct 13, 2016","32.60","32.60","34.13","32.40","518.60K","0.62%"
"Oct 12, 2016","32.40","35.60","35.72","32.40","741.58K","-8.47%"
"Oct 11, 2016","35.40","37.80","38.60","35.40","454.02K","-5.85%"
"Oct 10, 2016","37.60","35.20","38.40","35.20","457.40K","4.44%"
"Oct 07, 2016","36.00","34.40","37.00","32.20","1.04M","-4.26%"
"Oct 06, 2016","37.60","39.80","40.00","37.40","674.38K","-6.47%"
"Oct 05, 2016","40.20","39.80","41.20","39.20","680.86K","0.50%"
"Oct 04, 2016","40.00","41.60","41.80","39.60","574.97K","-3.85%"
"Oct 03, 2016","41.60","41.80","43.40","41.20","563.66K","0.00%"
"Sep 30, 2016","41.60","41.60","41.80","39.60","844.61K","0.97%"
"Sep 29, 2016","41.20","44.00","45.00","40.00","1.41M","-6.36%"
"Sep 28, 2016","44.00","46.20","46.20","42.40","1.46M","-3.51%"
"Sep 27, 2016","45.60","48.60","49.40","42.80","2.70M","-2.98%"
"Sep 26, 2016","47.00","46.00","48.60","45.40","1.90M","3.98%"
"Sep 23, 2016","45.20","45.00","48.20","43.40","3.55M","5.12%"
"Sep 22, 2016","43.00","44.80","45.00","41.00","4.26M","10.82%"
"Sep 21, 2016","38.80","29.80","38.80","29.00","4.77M","32.88%"
"Sep 20, 2016","29.20","29.80","30.40","27.80","1.52M","-2.01%"
"Sep 19, 2016","29.80","28.60","30.00","27.20","4.15M","15.50%"
"Sep 16, 2016","25.80","23.40","33.60","23.20","12.11M","-84.53%"
"Sep 15, 2016","166.80","169.60","169.80","162.00","1.26M","0.36%"
"Sep 14, 2016","166.20","162.00","168.32","162.00","299.34K","4.40%"
"Sep 13, 2016","159.20","160.20","162.00","157.00","289.55K","-2.69%"
"Sep 12, 2016","163.60","160.00","163.60","156.00","449.10K","5.01%"
"Sep 09, 2016","155.80","152.80","163.00","151.60","746.51K","3.87%"
"Sep 08, 2016","150.00","144.60","152.00","144.00","261.69K","3.45%"
"Sep 07, 2016","145.00","145.00","152.00","143.80","241.35K","0.00%"
"Sep 06, 2016","145.00","137.40","145.00","135.80","251.94K","7.09%"
"Sep 02, 2016","135.40","136.60","138.40","134.40","122.16K","-0.73%"
"Sep 01, 2016","136.40","137.00","137.80","134.10","138.32K","-0.29%"
"Aug 31, 2016","136.80","140.00","140.40","135.60","168.40K","-1.72%"
"Aug 30, 2016","139.20","141.60","143.70","138.40","263.14K","-3.47%"
"Aug 29, 2016","144.20","144.00","144.38","139.80","182.26K","0.42%"
"Aug 26, 2016","143.60","144.00","145.80","140.80","270.89K","4.51%"
"Aug 25, 2016","137.40","141.40","144.20","132.80","276.74K","-1.72%"
"Aug 24, 2016","139.80","148.00","151.80","139.40","394.87K","-5.54%"
"Aug 23, 2016","148.00","145.80","149.40","145.40","134.20K","2.35%"
"Aug 22, 2016","144.60","140.40","144.60","138.00","206.58K","2.99%"
"Aug 19, 2016","140.40","143.20","143.40","139.10","275.70K","-2.36%"
"Aug 18, 2016","143.80","147.80","148.10","142.80","279.23K","-2.31%"
"Aug 17, 2016","147.20","148.00","149.00","145.60","135.89K","-0.27%"
"Aug 16, 2016","147.60","151.00","152.20","147.00","225.82K","-1.73%"
"Aug 15, 2016","150.20","142.40","152.30","142.00","237.35K","6.68%"
"Aug 12, 2016","140.80","138.40","142.80","137.20","408.98K","2.62%"
"Aug 11, 2016","137.20","138.00","139.20","134.20","283.76K","0.44%"
"Aug 10, 2016","136.60","146.60","147.40","134.40","555.16K","-9.78%"
"Aug 09, 2016","151.40","152.00","153.60","149.20","189.68K","0.66%"
"Aug 08, 2016","150.40","154.00","154.80","150.00","140.65K","-1.57%"
"Aug 05, 2016","152.80","151.00","154.00","150.20","136.58K","1.73%"
"Aug 04, 2016","150.20","153.60","155.73","150.20","167.50K","-1.31%"
"Aug 03, 2016","152.20","144.40","153.00","143.60","215.88K","5.84%"
"Aug 02, 2016","143.80","147.20","147.80","141.20","180.93K","-2.18%"
"Aug 01, 2016","147.00","147.40","149.70","145.20","205.36K","0.41%"
"Jul 29, 2016","146.40","146.40","148.70","142.20","203.34K","-0.81%"
"Jul 28, 2016","147.60","149.60","149.60","144.60","175.83K","-0.40%"
"Jul 27, 2016","148.20","148.40","150.00","146.40","262.96K","0.54%"
"Jul 26, 2016","147.40","146.60","147.60","144.60","181.35K","0.96%"
"Jul 25, 2016","146.00","147.00","148.60","144.80","250.69K","-0.68%"
"Jul 22, 2016","147.00","147.60","148.20","143.00","295.86K","-1.21%"
"Jul 21, 2016","148.80","149.80","151.20","146.80","169.00K","0.13%"
"Jul 20, 2016","148.60","145.40","148.60","144.40","164.13K","2.34%"
"Jul 19, 2016","145.20","151.60","152.60","144.80","195.69K","-4.35%"
"Jul 18, 2016","151.80","151.60","152.80","149.80","142.85K","0.40%"
"Jul 15, 2016","151.20","152.40","153.20","150.10","278.23K","0.13%"
"Jul 14, 2016","151.00","149.60","154.00","149.20","185.15K","1.62%"
"Jul 13, 2016","148.60","155.00","155.60","148.00","241.29K","-3.88%"
"Jul 12, 2016","154.60","157.80","158.00","154.00","205.66K","-0.51%"
"Jul 11, 2016","155.40","156.00","159.40","154.80","259.68K","1.97%"
"Jul 08, 2016","152.40","149.00","153.60","148.80","194.29K","2.14%"
"Jul 07, 2016","149.20","149.80","153.00","146.60","184.75K","0.00%"
"Jul 06, 2016","149.20","143.60","149.40","141.20","197.88K","3.18%"
"Jul 05, 2016","144.60","149.20","150.00","144.20","207.63K","-3.47%"
"Jul 01, 2016","149.80","145.00","150.20","144.40","276.16K","3.03%"
"Jun 30, 2016","145.40","145.60","148.00","142.80","343.20K","1.39%"
"Jun 29, 2016","143.40","141.80","145.00","138.00","338.97K","2.87%"
"Jun 28, 2016","139.40","128.00","140.00","127.60","473.54K","11.16%"
"Jun 27, 2016","125.40","130.60","134.60","125.20","374.89K","-5.86%"
"Jun 24, 2016","133.20","130.60","135.80","129.80","319.07K","-3.62%"
"Jun 23, 2016","138.20","135.40","138.20","133.90","152.41K","3.29%"
"Jun 22, 2016","133.80","134.40","137.80","131.40","184.96K","-0.45%"
"Jun 21, 2016","134.40","136.80","137.00","133.00","170.50K","-1.32%"
"Jun 20, 2016","136.20","137.00","139.00","134.20","164.88K","1.79%"
"Jun 17, 2016","133.80","136.20","137.80","133.20","472.95K","-1.18%"
"Jun 16, 2016","135.40","132.60","136.00","130.00","198.69K","1.80%"
"Jun 15, 2016","133.00","133.00","138.00","131.80","217.25K","1.06%"
"Jun 14, 2016","131.60","126.00","131.70","125.60","217.08K","3.62%"
"Jun 13, 2016","127.00","130.20","132.70","126.80","225.77K","-2.16%"
"Jun 10, 2016","129.80","131.00","131.80","127.20","225.08K","-1.82%"
"Jun 09, 2016","132.20","133.20","139.60","132.20","323.03K","-1.34%"
"Jun 08, 2016","134.00","133.20","135.00","130.80","246.26K","2.13%"
"Jun 07, 2016","131.20","129.60","138.40","126.00","389.02K","1.39%"
"Jun 06, 2016","129.40","122.00","130.20","118.80","312.52K","5.72%"
"Jun 03, 2016","122.40","126.20","126.65","120.20","366.01K","-2.86%"
"Jun 02, 2016","126.00","123.00","126.00","122.00","251.81K","2.61%"
"Jun 01, 2016","122.80","120.40","124.20","120.20","373.84K","0.82%"
"May 31, 2016","121.80","119.60","125.76","118.60","452.20K","3.92%"
"May 27, 2016","117.20","112.80","117.20","111.55","187.01K","4.27%"
"May 26, 2016","112.40","115.40","115.60","111.40","189.77K","-2.77%"
"May 25, 2016","115.60","118.00","121.20","114.60","518.89K","5.09%"
"May 24, 2016","110.00","108.80","110.40","107.40","210.31K","2.61%"
"May 23, 2016","107.20","105.40","109.40","105.20","239.03K","2.29%"
"May 20, 2016","104.80","102.20","104.90","102.20","191.26K","2.75%"
"May 19, 2016","102.00","102.40","106.20","100.00","198.48K","-0.97%"
"May 18, 2016","103.00","96.80","103.20","96.60","311.92K","6.19%"
"May 17, 2016","97.00","93.60","101.00","93.40","318.70K","3.41%"
"May 16, 2016","93.80","88.80","94.00","87.80","213.55K","6.35%"
"May 13, 2016","88.20","86.00","89.40","86.00","166.88K","1.85%"
"May 12, 2016","86.60","89.20","91.20","85.40","182.58K","-2.91%"
"May 11, 2016","89.20","92.80","94.00","88.80","159.33K","-4.50%"
"May 10, 2016","93.40","96.00","98.00","89.80","312.77K","-2.51%"
"May 09, 2016","95.80","90.40","96.40","89.80","289.24K","3.90%"
"May 06, 2016","92.20","91.40","93.40","89.80","241.31K","0.66%"
"May 05, 2016","91.60","94.20","96.40","90.20","316.83K","-4.18%"
"May 04, 2016","95.60","101.80","102.80","95.20","352.70K","-4.97%"
"May 03, 2016","100.60","104.20","105.40","100.20","237.89K","-5.45%"
"May 02, 2016","106.40","106.00","106.60","101.40","258.37K","1.53%"
"Apr 29, 2016","104.80","108.60","109.80","104.80","265.48K","-3.85%"
"Apr 28, 2016","109.00","108.60","113.50","108.00","279.77K","-0.37%"
"Apr 27, 2016","109.40","108.80","110.80","107.60","259.72K","-0.55%"
"Apr 26, 2016","110.00","109.20","111.00","105.20","276.45K","0.92%"
"Apr 25, 2016","109.00","112.00","112.57","108.20","153.95K","-2.68%"
"Apr 22, 2016","112.00","109.80","112.00","106.60","231.08K","1.82%"
"Apr 21, 2016","110.00","105.00","110.20","103.60","206.08K","5.16%"
"Apr 20, 2016","104.60","105.80","106.80","102.40","207.00K","-1.60%"
"Apr 19, 2016","106.30","109.80","110.80","105.20","261.41K","-3.19%"
"Apr 18, 2016","109.80","108.40","111.60","107.00","185.67K","0.37%"
"Apr 15, 2016","109.40","110.40","111.60","107.40","236.98K","-1.80%"
"Apr 14, 2016","111.40","112.80","114.00","109.20","323.89K","0.00%"
"Apr 13, 2016","111.40","111.60","112.40","109.10","235.07K","1.83%"
"Apr 12, 2016","109.40","109.20","111.00","105.60","234.23K","0.00%"
"Apr 11, 2016","109.40","111.60","115.00","109.00","249.73K","-0.73%"
"Apr 08, 2016","110.20","111.00","113.80","109.00","209.42K","0.36%"
"Apr 07, 2016","109.80","113.00","116.10","109.40","326.95K","-3.35%"
"Apr 06, 2016","113.60","107.40","113.70","106.20","332.80K","6.37%"
"Apr 05, 2016","106.80","105.20","110.60","103.20","297.92K","0.38%"
"Apr 04, 2016","106.40","109.00","110.20","105.40","279.18K","-3.10%"
"Apr 01, 2016","109.80","101.80","111.00","101.60","278.91K","6.40%"
"Mar 31, 2016","103.20","103.60","106.42","101.80","353.00K","0.39%"
"Mar 30, 2016","102.80","105.20","111.80","101.60","291.35K","-1.34%"
"Mar 29, 2016","104.20","100.40","104.40","97.20","240.93K","3.37%"
"Mar 28, 2016","100.80","104.20","104.80","100.80","188.14K","-2.70%"
"Mar 24, 2016","103.60","103.20","106.60","100.00","231.11K","0.39%"
"Mar 23, 2016","103.20","110.20","112.40","103.00","304.78K","-6.52%"
"Mar 22, 2016","110.40","103.60","112.79","103.20","342.38K","5.14%"
"Mar 21, 2016","105.00","101.20","107.30","100.40","278.05K","3.55%"
"Mar 18, 2016","101.40","98.80","102.40","97.60","457.40K","3.47%"
"Mar 17, 2016","98.00","96.20","99.60","93.80","221.56K","0.62%"
"Mar 16, 2016","97.40","98.60","102.60","94.40","256.54K","-2.40%"
"Mar 15, 2016","99.80","107.00","107.40","99.00","299.39K","-7.25%"
"Mar 14, 2016","107.60","96.80","110.00","95.80","429.96K","10.25%"
"Mar 11, 2016","97.60","96.80","97.80","93.40","177.19K","2.74%"
"Mar 10, 2016","95.00","99.20","101.20","92.60","222.66K","-3.26%"
"Mar 09, 2016","98.20","98.20","99.60","94.60","185.58K","0.61%"
"Mar 08, 2016","97.60","103.60","103.80","97.20","315.60K","-5.06%"
"Mar 07, 2016","102.80","96.60","106.50","94.90","342.31K","5.76%"
"Mar 04, 2016","97.20","96.60","99.80","94.60","302.56K","1.46%"
"Mar 03, 2016","95.80","96.60","97.40","94.00","391.57K","-0.62%"
"Mar 02, 2016","96.40","94.20","97.80","91.40","484.37K","2.55%"
"Mar 01, 2016","94.00","89.00","96.30","87.00","881.28K","7.80%"
"Feb 29, 2016","87.20","93.20","96.00","84.40","606.60K","1,765.24%"
"Feb 27, 2016","4.68","4.67","4.68","4.67","4.80M","-95.04%"
"Feb 26, 2016","94.20","93.40","95.00","90.60","273.67K","2.61%"
"Feb 25, 2016","91.80","95.60","97.80","91.00","299.84K","-4.18%"
"Feb 24, 2016","95.80","95.60","96.80","90.20","302.65K","-0.83%"
"Feb 23, 2016","96.60","100.20","102.00","96.40","193.88K","-3.98%"
"Feb 22, 2016","100.60","103.40","104.40","99.90","250.69K","-0.59%"
"Feb 19, 2016","101.20","96.40","102.60","93.90","434.86K","4.12%"
"Feb 18, 2016","97.20","103.20","104.00","96.80","390.42K","-4.14%"
"Feb 17, 2016","101.40","100.80","102.82","98.20","404.83K","3.47%"
"Feb 16, 2016","98.00","96.00","102.00","94.00","416.03K","6.29%"
"Feb 12, 2016","92.20","92.80","93.50","89.60","312.66K","1.77%"
"Feb 11, 2016","90.60","90.20","93.20","88.20","526.78K","-2.79%"
"Feb 10, 2016","93.20","94.40","100.20","92.36","407.56K","0.87%"
"Feb 09, 2016","92.40","90.20","97.00","87.00","430.89K","-0.65%"
"Feb 08, 2016","93.00","93.00","95.20","88.40","755.85K","-3.33%"
"Feb 05, 2016","96.20","96.40","97.20","90.20","886.59K","-1.43%"
"Feb 04, 2016","97.60","90.40","99.00","87.80","545.45K","6.32%"
"Feb 03, 2016","91.80","96.00","96.80","81.50","626.88K","-2.34%"
"Feb 02, 2016","94.00","98.80","102.20","91.40","652.82K","-6.75%"
"Feb 01, 2016","100.80","103.60","103.80","97.40","419.61K","-2.14%"
"Jan 29, 2016","103.00","100.40","105.20","98.00","424.84K","5.75%"
"Jan 28, 2016","97.40","108.40","108.80","96.00","576.31K","-8.80%"
"Jan 27, 2016","106.80","113.20","113.80","105.60","553.50K","-5.40%"
"Jan 26, 2016","112.90","107.80","113.00","105.40","1.20M","1.53%"
"Jan 25, 2016","111.20","122.00","130.80","108.50","1.01M","-16.01%"
"Jan 22, 2016","132.40","127.60","133.00","122.76","408.60K","6.60%"
"Jan 21, 2016","124.20","125.20","131.54","120.00","342.23K","0.16%"
"Jan 20, 2016","124.00","117.00","127.00","109.20","426.55K","2.14%"
"Jan 19, 2016","121.40","134.80","134.80","117.00","414.48K","-6.76%"
"Jan 15, 2016","130.20","120.20","130.60","119.60","520.17K","-0.91%"
"Jan 14, 2016","131.40","123.00","134.60","99.60","551.43K","9.14%"
"Jan 13, 2016","120.40","138.80","139.20","117.60","374.32K","-9.34%"
"Jan 12, 2016","132.80","134.20","140.00","123.00","335.26K","0.99%"
"Jan 11, 2016","131.50","141.60","143.60","126.00","293.08K","-7.00%"
"Jan 08, 2016","141.40","142.60","143.20","139.20","150.63K","2.17%"
"Jan 07, 2016","138.40","145.00","147.60","135.20","354.79K","-8.22%"
"Jan 06, 2016","150.80","153.80","154.80","148.20","250.74K","-4.44%"
"Jan 05, 2016","157.80","158.40","161.80","155.00","152.66K","0.13%"
"Jan 04, 2016","157.60","163.40","165.00","155.20","244.21K","-6.08%"
"Dec 31, 2015","167.80","166.60","169.80","163.20","212.27K","0.48%"
"Dec 30, 2015","167.00","174.00","174.00","166.40","135.41K","-3.91%"
"Dec 29, 2015","173.80","167.00","174.70","165.80","154.88K","4.95%"
"Dec 28, 2015","165.60","168.00","170.00","164.40","151.80K","-2.36%"
"Dec 24, 2015","169.60","167.80","173.40","167.80","87.06K","1.44%"
"Dec 23, 2015","167.20","166.40","169.40","164.20","120.24K","0.97%"
"Dec 22, 2015","165.60","174.00","174.20","165.20","183.47K","-3.83%"
"Dec 21, 2015","172.20","171.60","174.60","165.30","252.91K","0.94%"
"Dec 18, 2015","170.60","172.40","177.60","170.20","491.66K","-1.61%"
"Dec 17, 2015","173.40","176.00","179.00","170.40","278.07K","-1.14%"
"Dec 16, 2015","175.40","165.80","175.80","164.80","309.81K","6.82%"
"Dec 15, 2015","164.20","152.20","165.00","151.60","309.44K","10.50%"
"Dec 14, 2015","148.60","154.20","154.20","143.80","234.17K","-3.88%"
"Dec 11, 2015","154.60","161.00","163.40","154.22","219.15K","-6.30%"
"Dec 10, 2015","165.00","159.80","165.40","158.40","155.19K","3.51%"
"Dec 09, 2015","159.40","164.00","165.40","157.40","174.50K","-3.74%"
"Dec 08, 2015","165.60","158.60","167.50","156.40","224.04K","2.60%"
"Dec 07, 2015","161.40","172.20","172.80","160.40","248.39K","-7.45%"
"Dec 04, 2015","174.40","166.80","174.40","164.20","229.67K","5.57%"
"Dec 03, 2015","165.20","175.60","176.80","164.00","238.97K","-5.28%"
"Dec 02, 2015","174.40","171.80","184.60","171.00","393.58K","1.99%"
"Dec 01, 2015","171.00","171.80","173.40","164.60","417.61K","-0.12%"
"Nov 30, 2015","171.20","158.40","174.00","156.60","430.84K","9.67%"
"Nov 27, 2015","156.10","159.40","161.00","153.90","103.14K","-2.19%"
"Nov 25, 2015","159.60","154.60","159.80","150.20","166.16K","3.64%"
"Nov 24, 2015","154.00","149.00","155.40","147.60","165.73K","2.39%"
"Nov 23, 2015","150.40","143.40","153.00","142.10","175.74K","4.59%"
"Nov 20, 2015","143.80","141.40","145.60","139.20","171.25K","2.13%"
"Nov 19, 2015","140.80","153.80","154.00","139.80","262.81K","-8.09%"
"Nov 18, 2015","153.20","149.40","153.20","146.80","203.41K","2.54%"
"Nov 17, 2015","149.40","141.60","153.86","140.00","354.65K","6.56%"
"Nov 16, 2015","140.20","133.40","140.20","133.00","245.51K","4.32%"
"Nov 13, 2015","134.40","131.00","135.80","130.00","159.73K","1.97%"
"Nov 12, 2015","131.80","134.40","135.00","131.40","163.46K","-2.95%"
"Nov 11, 2015","135.80","140.40","142.20","135.80","230.67K","-3.28%"
"Nov 10, 2015","140.40","150.00","150.00","135.40","454.28K","-6.34%"
"Nov 09, 2015","149.90","146.20","161.40","141.00","705.93K","-6.31%"
"Nov 06, 2015","160.00","155.40","162.60","151.20","320.30K","2.83%"
"Nov 05, 2015","155.60","160.40","161.00","154.00","200.94K","-3.35%"
"Nov 04, 2015","161.00","164.20","165.20","156.40","301.87K","1.90%"
"Nov 03, 2015","158.00","152.00","160.60","146.60","307.86K","2.86%"
